c;timestamp
7165.71000000;1576724780.283059
7167.40000000;1576724782.4807696
7168.76000000;1576724784.822504
7167.76000000;1576724787.09016
7168.02000000;1576724790.1134868
7168.85000000;1576724792.3117325
7168.61000000;1576724795.332493
7168.30000000;1576724797.4245977
7167.13000000;1576724799.4384375
7167.28000000;1576724801.7283888
7170.00000000;1576724803.8755298
7169.19000000;1576724806.4090416
7170.00000000;1576724808.461671
7170.65000000;1576724810.7848387
7173.61000000;1576724813.0555031
7173.93000000;1576724815.1698895
7172.87000000;1576724817.2715878
7172.20000000;1576724819.3716633
7172.31000000;1576724821.4499524
7171.81000000;1576724823.7711341
7171.81000000;1576724826.5066338
7170.14000000;1576724828.530088
7170.10000000;1576724830.560116
7170.18000000;1576724832.6834517
7170.00000000;1576724834.713967
7170.00000000;1576724836.8797815
7170.94000000;1576724839.225292
7170.79000000;1576724841.2336745
7172.14000000;1576724843.4162247
7172.30000000;1576724845.586811
7172.43000000;1576724847.8802817
7172.06000000;1576724849.986703
7171.81000000;1576724852.3750632
7170.94000000;1576724855.2546322
7171.91000000;1576724858.6368785
7171.53000000;1576724860.9021738
7170.77000000;1576724863.5654428
7171.32000000;1576724865.578306
7171.10000000;1576724867.6100721
7171.69000000;1576724870.693851
7170.05000000;1576724873.174308
7169.52000000;1576724875.3609443
7169.27000000;1576724877.4975107
7170.05000000;1576724879.742672
7169.77000000;1576724881.807325
7170.25000000;1576724883.906419
7170.34000000;1576724885.9494822
7170.25000000;1576724888.2473493
7170.25000000;1576724890.278021
7170.21000000;1576724892.7851624
7170.22000000;1576724895.4406967
7169.71000000;1576724897.8077784
7170.22000000;1576724900.0202122
7169.99000000;1576724902.499272
7170.22000000;1576724904.8474798
7170.02000000;1576724907.3149052
7170.05000000;1576724909.5189698
7170.18000000;1576724912.0235171
7170.19000000;1576724914.1777904
7167.10000000;1576724916.466639
7166.95000000;1576724918.7436666
7167.40000000;1576724920.9093273
7167.97000000;1576724923.3165221
7167.99000000;1576724925.8700182
7167.86000000;1576724928.8172922
7167.04000000;1576724931.5199943
7167.12000000;1576724933.7105093
7167.70000000;1576724935.968222
7167.22000000;1576724938.05301
7165.96000000;1576724940.9799268
7167.14000000;1576724943.065148
7166.26000000;1576724945.6949863
7166.00000000;1576724948.0539808
7167.31000000;1576724951.0634937
7166.43000000;1576724953.8010218
7167.26000000;1576724955.9579551
7166.80000000;1576724958.151892
7165.60000000;1576724960.3454125
7166.36000000;1576724962.8021166
7166.83000000;1576724964.9041514
7166.32000000;1576724967.133945
7166.16000000;1576724969.7428782
7165.74000000;1576724972.1788042
7165.74000000;1576724974.6104112
7165.57000000;1576724977.2196555
7165.03000000;1576724979.6509953
7164.80000000;1576724982.1921396
7164.57000000;1576724985.201315
7164.55000000;1576724987.9234738
7163.73000000;1576724990.2280083
7163.10000000;1576724993.2467527
7162.70000000;1576724995.2586157
7162.56000000;1576724997.476229
7160.77000000;1576724999.8530586
7160.62000000;1576725002.2549453
7160.09000000;1576725004.8832397
7160.74000000;1576725007.12777
7161.33000000;1576725009.3153062
7161.99000000;1576725011.3276803
7161.81000000;1576725013.7222338
7162.28000000;1576725015.7846198
7162.26000000;1576725018.3611243
7160.57000000;1576725020.426249
7161.46000000;1576725022.4476407
7161.38000000;1576725025.0707884
7161.05000000;1576725028.061198
7161.84000000;1576725030.0596726
7162.43000000;1576725032.098693
7162.43000000;1576725034.427331
7162.11000000;1576725036.6468322
7161.25000000;1576725040.308763
7161.50000000;1576725042.456876
7160.91000000;1576725045.4725738
7161.18000000;1576725047.8815167
7161.05000000;1576725050.4991117
7160.11000000;1576725052.4984515
7160.66000000;1576725054.5658941
7160.89000000;1576725056.9316843
7160.41000000;1576725059.5328085
7160.51000000;1576725062.543728
7160.41000000;1576725065.4660847
7158.63000000;1576725067.5550718
7159.99000000;1576725071.388037
7160.00000000;1576725073.595945
7160.14000000;1576725075.6462195
7160.09000000;1576725077.856025
7159.05000000;1576725080.220512
7159.25000000;1576725082.4936342
7159.23000000;1576725084.8445978
7159.61000000;1576725086.987554
7158.59000000;1576725089.1097112
7158.00000000;1576725091.2408402
7157.39000000;1576725093.82708
7157.81000000;1576725095.8144755
7157.37000000;1576725097.9322746
7155.94000000;1576725100.7371674
7156.76000000;1576725103.6549003
7156.72000000;1576725105.8456697
7155.27000000;1576725107.8804896
7154.17000000;1576725110.2193096
7154.17000000;1576725112.778803
7154.16000000;1576725115.967967
7153.48000000;1576725118.3648543
7151.94000000;1576725120.8288972
7153.33000000;1576725123.5415847
7153.35000000;1576725125.5745862
7155.42000000;1576725127.8462029
7154.37000000;1576725129.9591198
7154.65000000;1576725132.0638072
7155.19000000;1576725134.8603103
7154.33000000;1576725137.8840423
7154.35000000;1576725140.2319698
7154.73000000;1576725142.4063506
7154.53000000;1576725144.8440008
7154.87000000;1576725148.5276368
7154.58000000;1576725150.5771558
7155.36000000;1576725153.1700811
7154.78000000;1576725155.3297198
7157.30000000;1576725157.3346539
7157.30000000;1576725159.7670588
7159.39000000;1576725161.8355997
7159.42000000;1576725163.9887881
7159.47000000;1576725166.9947977
7159.75000000;1576725169.9301264
7159.54000000;1576725172.0172698
7158.00000000;1576725174.9868848
7157.63000000;1576725178.0366347
7156.84000000;1576725180.507136
7157.13000000;1576725183.054329
7157.30000000;1576725186.0637724
7157.13000000;1576725189.088264
7156.48000000;1576725191.2224817
7156.75000000;1576725193.5142055
7156.04000000;1576725195.8439767
7157.04000000;1576725198.1231608
7156.06000000;1576725201.1327531
7156.49000000;1576725203.2154207
7156.19000000;1576725205.7179875
7156.08000000;1576725207.8175993
7156.10000000;1576725210.2659183
7156.52000000;1576725213.3509543
7156.42000000;1576725216.2188706
7156.98000000;1576725218.2093635
7156.14000000;1576725220.2208903
7156.66000000;1576725222.6609213
7155.05000000;1576725224.8401346
7155.69000000;1576725227.8062136
7155.43000000;1576725230.0767465
7155.09000000;1576725232.1539292
7156.03000000;1576725234.2731664
7155.09000000;1576725237.1030283
7155.96000000;1576725239.7694283
7155.14000000;1576725242.3274956
7155.46000000;1576725245.3466601
7155.45000000;1576725248.3632038
7155.13000000;1576725251.7321723
7155.13000000;1576725254.1105723
7155.13000000;1576725256.5551932
7155.00000000;1576725258.5969675
7155.00000000;1576725260.6007602
7155.00000000;1576725262.7197654
7155.00000000;1576725264.7926686
7154.19000000;1576725267.2752428
7153.30000000;1576725270.472515
7153.21000000;1576725272.5787554
7153.21000000;1576725275.3944924
7153.40000000;1576725277.423518
7153.34000000;1576725279.4974012
7153.87000000;1576725281.5916452
7152.84000000;1576725283.6168625
7153.00000000;1576725286.701548
7153.01000000;1576725289.1218102
7152.60000000;1576725291.544669
7151.89000000;1576725294.1070864
7152.86000000;1576725297.3706968
7152.26000000;1576725299.6299014
7152.00000000;1576725300.1403544
7151.94000000;1576725302.5972168
7152.28000000;1576725306.192997
7152.57000000;1576725308.2933764
7152.36000000;1576725310.528863
7152.87000000;1576725312.6596754
7152.88000000;1576725315.112863
7152.67000000;1576725317.6889236
7153.61000000;1576725319.8545244
7153.25000000;1576725322.1665804
7154.06000000;1576725324.6592937
7154.09000000;1576725327.4783726
7153.73000000;1576725329.7501078
7152.64000000;1576725331.9337177
7153.06000000;1576725334.5773368
7152.71000000;1576725336.7915082
7153.04000000;1576725339.153023
7152.95000000;1576725341.252731
7153.04000000;1576725343.7578921
7153.06000000;1576725345.9239123
7153.14000000;1576725348.8415263
7153.28000000;1576725350.9196057
7153.16000000;1576725352.9608014
7153.08000000;1576725354.9730585
7153.29000000;1576725357.293099
7152.78000000;1576725359.891574
7152.54000000;1576725362.8583012
7152.69000000;1576725364.914664
7153.18000000;1576725367.0643044
7152.53000000;1576725369.96456
7152.98000000;1576725372.933882
7154.35000000;1576725375.4612365
7153.26000000;1576725377.6271276
7153.79000000;1576725379.9688706
7152.79000000;1576725382.7258308
7152.78000000;1576725384.9938395
7153.44000000;1576725387.7563868
7152.87000000;1576725391.0310006
7153.04000000;1576725393.3007462
7152.95000000;1576725396.051077
7153.65000000;1576725399.5278277
7153.18000000;1576725402.0725994
7153.74000000;1576725404.5585704
7153.74000000;1576725406.7807918
7153.74000000;1576725410.12158
7153.73000000;1576725412.2503686
7153.73000000;1576725416.0688338
7153.73000000;1576725418.144984
7153.71000000;1576725421.160589
7153.73000000;1576725424.4053895
7153.40000000;1576725426.7122767
7153.67000000;1576725429.187725
7153.02000000;1576725431.8371909
7153.28000000;1576725433.9578094
7153.59000000;1576725436.225707
7153.01000000;1576725439.1492915
7152.00000000;1576725441.2538722
7151.77000000;1576725443.4894118
7151.82000000;1576725445.5938482
7151.17000000;1576725448.2761512
7151.76000000;1576725450.7505593
7151.95000000;1576725453.3535495
7150.08000000;1576725455.368765
7150.08000000;1576725457.7674406
7150.46000000;1576725459.937709
7151.29000000;1576725461.9620779
7151.29000000;1576725465.3143356
7150.75000000;1576725467.3486252
7151.51000000;1576725470.2065785
7151.99000000;1576725472.3479285
7152.00000000;1576725474.7120936
7152.00000000;1576725476.8493996
7151.85000000;1576725478.8662155
7151.64000000;1576725481.2797189
7151.49000000;1576725483.377077
7151.79000000;1576725487.0592601
7151.53000000;1576725489.2085085
7151.92000000;1576725491.9010067
7151.98000000;1576725495.0460577
7154.68000000;1576725497.2886343
7157.85000000;1576725500.1287546
7159.48000000;1576725502.1613836
7159.89000000;1576725505.1305902
7159.91000000;1576725507.308381
7159.86000000;1576725509.4854867
7159.86000000;1576725511.6490881
7159.83000000;1576725514.5386841
7159.37000000;1576725516.7309916
7159.30000000;1576725519.9662876
7158.35000000;1576725522.6998277
7158.39000000;1576725525.5657892
7158.72000000;1576725528.82861
7158.93000000;1576725531.2111282
7159.64000000;1576725533.5738242
7159.64000000;1576725535.9570413
7159.60000000;1576725538.6101086
7159.73000000;1576725541.1934657
7160.45000000;1576725543.6428318
7159.52000000;1576725545.8725467
7160.29000000;1576725548.4959235
7160.00000000;1576725551.4036117
7160.16000000;1576725554.21304
7160.04000000;1576725557.7064602
7160.02000000;1576725560.2381659
7160.00000000;1576725562.723841
7159.66000000;1576725564.7363334
7159.39000000;1576725566.9762764
7159.63000000;1576725569.7073653
7159.78000000;1576725571.895855
7159.40000000;1576725574.035013
7159.40000000;1576725576.041504
7159.55000000;1576725578.7877798
7159.74000000;1576725580.82564
7159.51000000;1576725582.870419
7159.31000000;1576725585.3118966
7159.33000000;1576725587.8534176
7159.31000000;1576725589.8508537
7159.31000000;1576725592.0404067
7159.32000000;1576725594.7016108
7159.31000000;1576725596.8028743
7159.31000000;1576725598.8765266
7159.31000000;1576725604.8842373
7159.31000000;1576725608.744198
7159.31000000;1576725610.957102
7159.32000000;1576725612.9447067
7158.98000000;1576725615.9690835
7158.98000000;1576725618.3270707
7158.80000000;1576725620.6533093
7158.81000000;1576725622.7961104
7158.82000000;1576725625.0103962
7158.82000000;1576725627.3157399
7158.82000000;1576725629.4976156
7158.83000000;1576725631.7125185
7158.82000000;1576725634.0886312
7158.80000000;1576725637.1029341
7158.81000000;1576725641.0863125
7158.80000000;1576725643.7049747
7158.80000000;1576725646.3114545
7158.80000000;1576725650.1290786
7158.10000000;1576725652.1512957
7157.90000000;1576725654.3016682
7156.12000000;1576725656.4758196
7156.12000000;1576725658.549765
7155.85000000;1576725660.9488351
7154.77000000;1576725663.214601
7155.74000000;1576725665.4867356
7155.72000000;1576725667.5425825
7155.72000000;1576725670.582184
7154.86000000;1576725673.2395027
7155.12000000;1576725675.8376377
7155.71000000;1576725678.6341748
7154.38000000;1576725681.2927208
7154.95000000;1576725683.28401
7155.07000000;1576725685.6790726
7154.70000000;1576725687.8797038
7154.31000000;1576725691.6000106
7152.72000000;1576725694.343777
7153.36000000;1576725697.3495018
7153.64000000;1576725699.7623706
7153.14000000;1576725701.8053837
7153.23000000;1576725703.8638425
7153.37000000;1576725706.3871377
7153.41000000;1576725709.9690106
7153.38000000;1576725712.4369307
7153.39000000;1576725715.3051481
7153.38000000;1576725717.9081314
7153.39000000;1576725721.6568377
7153.37000000;1576725723.9365358
7153.38000000;1576725726.312061
7153.14000000;1576725729.4975946
7153.34000000;1576725732.5140128
7153.14000000;1576725735.5167468
7153.11000000;1576725737.6055925
7152.82000000;1576725739.6802223
7152.99000000;1576725741.859647
7152.99000000;1576725743.8668249
7152.48000000;1576725746.0344367
7152.72000000;1576725748.569424
7152.85000000;1576725750.7614334
7153.15000000;1576725753.0782175
7152.01000000;1576725755.3550746
7152.99000000;1576725757.628949
7153.14000000;1576725759.956765
7152.60000000;1576725762.3978567
7152.58000000;1576725764.6553996
7152.52000000;1576725766.7438912
7153.05000000;1576725769.6773927
7152.63000000;1576725772.0494182
7153.11000000;1576725774.700479
7152.16000000;1576725776.7183247
7152.34000000;1576725779.146153
7152.51000000;1576725781.563486
7151.24000000;1576725783.7485328
7152.25000000;1576725786.1488664
7151.25000000;1576725788.654223
7152.03000000;1576725790.769138
7151.01000000;1576725792.9740818
7151.06000000;1576725795.0157297
7151.06000000;1576725797.3958652
7151.14000000;1576725800.4237657
7151.13000000;1576725802.445235
7151.03000000;1576725804.8394427
7151.00000000;1576725807.7103343
7151.14000000;1576725809.8589735
7152.14000000;1576725811.8991334
7152.54000000;1576725814.479538
7151.31000000;1576725816.7159426
7152.56000000;1576725818.7039776
7152.56000000;1576725820.9006114
7152.70000000;1576725823.1260939
7152.57000000;1576725825.3203542
7152.46000000;1576725827.9252777
7152.48000000;1576725829.9975321
7152.99000000;1576725832.526734
7152.45000000;1576725834.9454386
7152.47000000;1576725837.9624074
7152.71000000;1576725840.7242396
7152.34000000;1576725842.9727557
7152.92000000;1576725845.287539
7152.46000000;1576725847.5475962
7152.46000000;1576725850.5619233
7152.45000000;1576725853.0061917
7152.36000000;1576725855.3984902
7152.36000000;1576725858.0367823
7152.34000000;1576725860.6025217
7152.34000000;1576725862.9310358
7152.34000000;1576725865.2462676
7152.34000000;1576725867.4813755
7151.43000000;1576725870.106333
7151.94000000;1576725872.2889016
7151.63000000;1576725874.9557345
7151.18000000;1576725877.2568777
7151.11000000;1576725879.3765419
7151.14000000;1576725883.1585543
7151.00000000;1576725885.1713285
7151.09000000;1576725887.8686037
7151.19000000;1576725890.1896453
7151.11000000;1576725892.2314353
7151.13000000;1576725894.9314997
7151.17000000;1576725897.9085157
7151.08000000;1576725900.009565
7151.15000000;1576725902.6476572
7151.13000000;1576725904.9935048
7151.13000000;1576725907.3147023
7151.18000000;1576725909.869028
7151.19000000;1576725912.0747464
7151.19000000;1576725915.2693026
7151.19000000;1576725917.3435082
7151.18000000;1576725921.0606205
7151.18000000;1576725923.1361978
7151.19000000;1576725926.257185
7151.19000000;1576725929.009082
7151.18000000;1576725931.0578232
7151.19000000;1576725933.347926
7151.19000000;1576725936.3496907
7152.44000000;1576725938.7836716
7154.83000000;1576725940.8859797
7154.95000000;1576725943.0045195
7154.99000000;1576725945.610683
7154.83000000;1576725948.1565204
7154.86000000;1576725950.4144742
7154.29000000;1576725952.427964
7154.72000000;1576725954.7176087
7154.33000000;1576725957.447186
7154.36000000;1576725959.5193145
7154.77000000;1576725961.6540868
7154.43000000;1576725963.9745173
7154.32000000;1576725965.9999485
7153.24000000;1576725968.1036682
7153.59000000;1576725970.3477983
7153.20000000;1576725972.4460158
7154.18000000;1576725974.6602454
7153.20000000;1576725976.749797
7151.76000000;1576725979.5622206
7151.76000000;1576725981.81694
7151.84000000;1576725984.5291686
7152.20000000;1576725986.8252904
7151.73000000;1576725988.829678
7151.78000000;1576725991.0959818
7151.78000000;1576725993.8910866
7151.75000000;1576725996.197094
7151.32000000;1576725998.5866907
7151.03000000;1576726000.943525
7151.01000000;1576726002.961382
7151.04000000;1576726005.0489955
7151.01000000;1576726007.065541
7151.00000000;1576726009.1224313
7151.00000000;1576726011.2028828
7151.00000000;1576726013.318984
7151.00000000;1576726015.7643907
7151.00000000;1576726017.8746123
7151.00000000;1576726019.9452953
7151.00000000;1576726021.9928374
7151.00000000;1576726024.2046173
7151.00000000;1576726026.4158916
7151.01000000;1576726028.405767
7151.00000000;1576726030.61863
7151.00000000;1576726032.6268694
7151.00000000;1576726034.9391596
7151.00000000;1576726037.2814124
7151.01000000;1576726039.6806402
7151.01000000;1576726042.1076887
7151.31000000;1576726044.2488341
7152.62000000;1576726046.3254926
7152.84000000;1576726048.47876
7153.88000000;1576726051.0766299
7152.63000000;1576726053.5871053
7152.93000000;1576726055.9003873
7153.25000000;1576726057.9704847
7152.68000000;1576726060.134066
7152.68000000;1576726062.5646958
7152.70000000;1576726064.8305063
7153.65000000;1576726066.8659718
7156.01000000;1576726069.0015993
7158.33000000;1576726071.161933
7157.25000000;1576726073.2490635
7157.39000000;1576726075.588264
7157.38000000;1576726078.0194752
7156.56000000;1576726080.7677474
7157.12000000;1576726082.8382475
7156.69000000;1576726084.9174635
7156.75000000;1576726087.0610743
7156.88000000;1576726089.112443
7156.70000000;1576726092.0925806
7157.19000000;1576726094.5002542
7157.45000000;1576726096.8701158
7157.25000000;1576726099.123206
7156.64000000;1576726101.142691
7157.06000000;1576726103.4958017
7156.43000000;1576726105.7462873
7157.08000000;1576726108.1950567
7157.03000000;1576726110.290378
7157.02000000;1576726112.9013922
7157.09000000;1576726115.2301607
7157.10000000;1576726117.3261914
7157.06000000;1576726120.266346
7157.27000000;1576726122.6594455
7157.31000000;1576726124.678783
7157.24000000;1576726127.291598
7157.61000000;1576726129.2831647
7157.54000000;1576726131.3072536
7157.63000000;1576726133.5335386
7157.66000000;1576726136.3255212
7157.74000000;1576726138.3508115
7158.51000000;1576726141.2660894
7160.16000000;1576726143.3566132
7161.65000000;1576726145.3665671
7160.27000000;1576726147.9576662
7159.48000000;1576726150.1517055
7159.37000000;1576726152.3949149
7159.02000000;1576726154.9148984
7159.11000000;1576726157.4149296
7160.03000000;1576726160.4045813
7160.34000000;1576726162.6760807
7160.38000000;1576726164.739825
7160.00000000;1576726166.8263423
7160.54000000;1576726168.861828
7160.67000000;1576726171.1779478
7160.66000000;1576726173.3474662
7160.66000000;1576726176.252079
7160.01000000;1576726178.5151103
7160.09000000;1576726181.0409353
7160.16000000;1576726183.3782709
7160.64000000;1576726185.3866165
7160.26000000;1576726188.1788013
7160.48000000;1576726190.5638347
7161.72000000;1576726192.7594903
7161.25000000;1576726195.436276
7161.73000000;1576726198.8229277
7161.76000000;1576726200.2800927
7161.81000000;1576726202.2859843
7162.47000000;1576726204.4065554
7161.92000000;1576726206.7906222
7162.27000000;1576726208.9954526
7162.14000000;1576726212.404635
7162.38000000;1576726214.6363194
7162.67000000;1576726216.700612
7163.50000000;1576726219.5190575
7163.69000000;1576726221.6359878
7165.10000000;1576726223.7010968
7165.18000000;1576726226.731911
7166.04000000;1576726229.1569664
7166.03000000;1576726231.1883545
7166.88000000;1576726233.6063354
7166.10000000;1576726236.7660162
7166.14000000;1576726239.1303964
7166.10000000;1576726241.7129934
7166.08000000;1576726243.932251
7165.10000000;1576726246.1525695
7165.22000000;1576726248.449576
7165.04000000;1576726250.4906392
7165.31000000;1576726252.8450248
7165.31000000;1576726255.8627467
7164.54000000;1576726258.326738
7164.42000000;1576726260.3569791
7164.57000000;1576726262.854119
7165.09000000;1576726264.9000766
7165.15000000;1576726267.020521
7166.39000000;1576726269.1768951
7165.00000000;1576726271.2839868
7166.07000000;1576726273.4991353
7165.19000000;1576726275.6235483
7165.84000000;1576726278.1601305
7165.26000000;1576726280.9703586
7166.09000000;1576726283.1689925
7165.50000000;1576726286.2215447
7166.59000000;1576726289.5652585
7166.58000000;1576726291.89589
7165.66000000;1576726294.3989184
7166.59000000;1576726296.5396142
7166.91000000;1576726298.9823437
7167.19000000;1576726301.427263
7167.33000000;1576726303.5592082
7166.97000000;1576726306.0884821
7167.90000000;1576726308.3705604
7167.96000000;1576726310.6334114
7167.92000000;1576726313.118443
7167.93000000;1576726315.2166872
7167.90000000;1576726317.432465
7167.47000000;1576726320.1507022
7167.72000000;1576726322.4900532
7167.52000000;1576726324.6733625
7167.51000000;1576726328.1952488
7167.20000000;1576726330.269981
7167.59000000;1576726333.2215357
7167.16000000;1576726335.8476717
7167.44000000;1576726338.2306206
7167.49000000;1576726341.2481265
7167.17000000;1576726343.2553434
7167.27000000;1576726345.4816842
7167.25000000;1576726347.582102
7167.21000000;1576726350.1484487
7167.21000000;1576726352.2919528
7167.70000000;1576726355.3197634
7168.32000000;1576726357.333504
7167.33000000;1576726359.3941016
7167.74000000;1576726361.44758
7168.34000000;1576726363.8519816
7169.85000000;1576726366.3129997
7169.97000000;1576726368.4000182
7169.99000000;1576726370.769702
7170.05000000;1576726373.116844
7168.71000000;1576726375.2299562
7170.04000000;1576726377.3435326
7168.75000000;1576726379.4463732
7168.84000000;1576726381.6142778
7169.34000000;1576726384.4645758
7168.98000000;1576726387.4821198
7169.66000000;1576726390.2496476
7169.52000000;1576726392.5760677
7169.03000000;1576726395.017517
7169.80000000;1576726397.270504
7169.18000000;1576726399.540511
7170.02000000;1576726401.9956143
7170.62000000;1576726404.2913094
7170.78000000;1576726406.442578
7170.92000000;1576726408.9529235
7172.99000000;1576726411.614441
7171.27000000;1576726414.3304381
7171.83000000;1576726416.7400794
7172.92000000;1576726419.649243
7171.66000000;1576726422.3910456
7172.04000000;1576726424.500786
7172.12000000;1576726427.072178
7172.16000000;1576726429.8664923
7172.87000000;1576726432.7147083
7172.22000000;1576726435.080144
7172.65000000;1576726437.2391064
7171.28000000;1576726439.4417193
7171.00000000;1576726441.7535815
7171.71000000;1576726443.7506113
7170.29000000;1576726445.7786834
7169.98000000;1576726448.284754
7170.08000000;1576726450.5056896
7169.98000000;1576726452.5825975
7169.98000000;1576726454.805419
7167.19000000;1576726457.8019438
7168.34000000;1576726459.811091
7169.84000000;1576726461.83629
7169.28000000;1576726463.9335935
7169.01000000;1576726466.3408933
7168.82000000;1576726468.856844
7169.40000000;1576726471.3918498
7168.44000000;1576726473.871848
7169.98000000;1576726476.0806816
7171.51000000;1576726478.889629
7172.37000000;1576726480.8893504
7171.27000000;1576726482.9347565
7175.05000000;1576726485.126914
7172.46000000;1576726487.803378
7174.37000000;1576726489.8695383
7173.40000000;1576726491.904496
7173.30000000;1576726493.965946
7172.04000000;1576726496.9788857
7173.09000000;1576726499.276905
7174.53000000;1576726501.4885266
7174.53000000;1576726503.5641036
7174.01000000;1576726505.731065
7173.27000000;1576726507.9508598
7173.25000000;1576726509.9932559
7173.31000000;1576726512.0684054
7173.93000000;1576726515.070526
7172.66000000;1576726517.2950585
7173.46000000;1576726519.5180507
7173.58000000;1576726521.8744507
7174.08000000;1576726524.0875888
7173.50000000;1576726526.1132605
7173.64000000;1576726528.1461508
7173.48000000;1576726530.244027
7173.99000000;1576726532.8549898
7173.36000000;1576726534.830586
7173.46000000;1576726536.927679
7172.20000000;1576726538.9406974
7171.48000000;1576726541.699053
7170.39000000;1576726544.1791966
7170.80000000;1576726546.6263955
7170.81000000;1576726548.711071
7169.84000000;1576726550.7081928
7170.45000000;1576726552.9670954
7169.75000000;1576726555.2501323
7169.38000000;1576726557.780937
7169.68000000;1576726559.9461393
7169.71000000;1576726562.0373843
7169.15000000;1576726564.2972543
7168.87000000;1576726566.5198398
7168.85000000;1576726568.8638687
7168.70000000;1576726571.31657
7168.17000000;1576726573.5835288
7168.13000000;1576726576.3412457
7168.05000000;1576726578.3830504
7166.95000000;1576726581.3683903
7166.95000000;1576726583.928322
7166.69000000;1576726586.0121317
7166.67000000;1576726588.4121568
7166.36000000;1576726590.962417
7166.00000000;1576726593.0027573
7166.63000000;1576726595.4189653
7168.18000000;1576726598.4431324
7167.28000000;1576726601.453411
7167.80000000;1576726604.4193895
7166.70000000;1576726608.075048
7166.70000000;1576726610.4936512
7167.72000000;1576726613.2152193
7167.24000000;1576726615.5049434
7167.47000000;1576726618.5180478
7166.93000000;1576726620.5001464
7166.70000000;1576726623.535902
7166.70000000;1576726626.0207503
7165.74000000;1576726628.4221299
7166.03000000;1576726630.4848554
7165.66000000;1576726632.5902607
7165.66000000;1576726634.6376135
7165.66000000;1576726636.8575103
7165.67000000;1576726638.9368021
7165.67000000;1576726641.2218628
7165.66000000;1576726643.3914235
7165.66000000;1576726645.3679278
7163.95000000;1576726647.4722445
7163.39000000;1576726649.5366592
7162.50000000;1576726651.5605657
7163.24000000;1576726654.3156497
7163.17000000;1576726656.7357922
7162.18000000;1576726659.2251408
7162.18000000;1576726661.671326
7161.43000000;1576726664.0187137
7161.98000000;1576726667.243689
7161.81000000;1576726669.468065
7162.14000000;1576726671.707934
7161.76000000;1576726674.7505362
7160.02000000;1576726677.7233436
7160.25000000;1576726681.1827796
7161.16000000;1576726683.24006
7161.16000000;1576726685.7770324
7160.55000000;1576726688.1648853
7161.16000000;1576726690.2076793
7161.14000000;1576726692.790735
7161.92000000;1576726696.7233794
7161.22000000;1576726699.2301497
7161.11000000;1576726702.6705546
7160.34000000;1576726705.0551775
7161.37000000;1576726707.6970284
7161.37000000;1576726710.8872619
7160.34000000;1576726713.368158
7160.70000000;1576726716.9268396
7161.09000000;1576726719.0798268
7161.03000000;1576726721.3241982
7160.02000000;1576726723.7481706
7160.98000000;1576726726.7722623
7160.00000000;1576726728.782075
7160.77000000;1576726731.9757626
7160.00000000;1576726734.1394482
7159.46000000;1576726736.9986653
7160.02000000;1576726739.1446567
7160.15000000;1576726742.016078
7159.95000000;1576726745.0342689
7160.27000000;1576726747.0358589
7160.84000000;1576726750.1452503
7160.01000000;1576726752.8580115
7160.00000000;1576726755.148636
7160.02000000;1576726758.453189
7160.47000000;1576726760.5099852
7160.30000000;1576726762.6754448
7160.72000000;1576726765.1256335
7160.71000000;1576726767.3507197
7160.72000000;1576726770.0810206
7160.07000000;1576726772.1532164
7160.71000000;1576726774.315555
7160.50000000;1576726776.42225
7160.68000000;1576726778.821567
7160.47000000;1576726781.1752872
7160.46000000;1576726783.2033458
7160.07000000;1576726785.4876227
7159.88000000;1576726788.2389977
7159.72000000;1576726790.93779
7159.66000000;1576726792.9407835
7158.54000000;1576726795.0290372
7158.69000000;1576726797.1004324
7158.65000000;1576726799.2960694
7158.60000000;1576726801.7288857
7158.55000000;1576726804.332713
7157.65000000;1576726806.345438
7157.65000000;1576726808.9049196
7157.62000000;1576726810.795145
7157.31000000;1576726813.2063231
7157.61000000;1576726815.3679805
7157.06000000;1576726817.6901941
7157.04000000;1576726820.044396
7157.02000000;1576726822.3990774
7157.01000000;1576726824.688575
7157.06000000;1576726826.7401452
7157.06000000;1576726828.7558963
7157.58000000;1576726830.7661426
7157.05000000;1576726832.898597
7157.37000000;1576726835.5922604
7157.01000000;1576726837.6681943
7157.03000000;1576726839.7961886
7157.60000000;1576726841.8388875
7157.08000000;1576726844.4506397
7157.61000000;1576726846.73187
7157.01000000;1576726849.524972
7157.03000000;1576726851.5419333
7157.01000000;1576726853.6268237
7157.00000000;1576726855.795325
7157.00000000;1576726857.8653545
7157.13000000;1576726860.262573
7157.03000000;1576726862.591761
7156.73000000;1576726865.1134102
7157.17000000;1576726867.6230612
7157.14000000;1576726869.9812424
7157.00000000;1576726871.991547
7157.92000000;1576726874.4312327
7155.38000000;1576726876.6504598
7157.94000000;1576726879.6621907
7157.61000000;1576726881.7667441
7158.00000000;1576726884.9643722
7157.90000000;1576726887.9685268
7157.86000000;1576726890.7399724
7157.68000000;1576726893.4855325
7157.68000000;1576726895.8102167
7157.66000000;1576726897.8566713
7157.66000000;1576726901.0188425
7157.69000000;1576726903.1927323
7158.30000000;1576726905.3255596
7157.73000000;1576726907.8079045
7157.81000000;1576726910.7083623
7158.77000000;1576726912.8506362
7157.87000000;1576726915.0739362
7158.79000000;1576726917.7030728
7158.89000000;1576726919.881359
7158.94000000;1576726922.1747386
7158.87000000;1576726924.4274406
